,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일
2279,고종욱,-0.21,8,14,12,2,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,.000,.143,.000,.143,.106,-65.1,-0.21,2014,LF,1989-01-11
2280,백승민,-0.21,19,45,42,4,10,1,0,0,11,4,0,0,2,0,0,12,2,0,1,.238,.267,.262,.529,.250,44.1,-0.21,2019,1B,1990-07-09
2281,이양기,-0.21,45,139,125,13,33,5,0,0,38,6,1,0,10,2,0,19,3,1,1,.264,.326,.304,.630,.299,57.1,-0.21,2014,LF,1981-01-31
2282,이재율,-0.21,33,45,41,8,7,1,1,0,10,1,3,1,2,2,0,10,0,0,0,.171,.244,.244,.488,.230,26.6,-0.21,2018,LF,1993-05-02
2283,용덕한,-0.21,43,52,44,7,6,2,0,0,8,0,0,0,3,3,0,12,1,2,0,.136,.240,.182,.422,.209,10.4,-0.21,2010,C,1981-04-09
2284,이흥련,-0.21,71,108,105,16,25,7,0,1,35,17,2,1,1,1,0,22,1,1,0,.238,.252,.333,.586,.261,40.6,-0.21,2015,C,1989-05-16
2285,윤해진,-0.21,28,38,35,4,6,1,0,1,10,2,0,0,0,1,0,8,0,1,1,.171,.189,.286,.475,.203,1.4,-0.21,2015,SS,1989-02-25
2286,이현곤,-0.21,7,12,11,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,.091,.091,.091,.182,.078,-83.0,-0.21,2014,3B,1980-02-21
2287,홍재호,-0.21,85,141,124,15,24,2,0,2,32,12,1,2,13,1,0,17,6,3,0,.194,.275,.258,.533,.257,41.9,-0.21,2013,SS,1987-05-10
2288,장영석,-0.21,35,89,78,7,14,2,1,0,18,7,0,0,5,4,0,22,2,1,1,.179,.261,.231,.492,.242,35.9,-0.21,2011,3B,1990-05-14
2289,신성현,-0.21,16,27,24,5,4,0,0,1,7,2,0,0,2,0,0,9,1,0,1,.167,.222,.292,.514,.225,22.4,-0.21,2018,1B,1990-10-19
2290,박상혁,-0.21,8,15,15,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,.133,.133,.133,.267,.128,-46.5,-0.21,2013,RF,1990-03-07
2291,윤요섭,-0.21,27,74,68,4,15,4,0,0,19,2,0,0,2,1,0,15,1,2,1,.221,.250,.279,.529,.239,23.1,-0.21,2014,C,1982-03-30
2292,박준태,-0.21,38,47,41,13,7,3,0,0,10,4,1,1,4,0,0,15,1,0,2,.171,.234,.244,.478,.226,26.0,-0.21,2019,RF,1991-07-26
2293,이정식,-0.21,46,64,53,4,8,0,0,0,8,1,0,1,7,1,0,19,0,3,0,.151,.262,.151,.413,.210,19.5,-0.21,2012,C,1981-11-02
2294,오장훈,-0.21,10,19,18,0,2,1,0,0,3,0,0,0,1,0,0,6,2,0,0,.111,.158,.167,.325,.159,-15.8,-0.21,2012,1B,1984-05-19
2295,이시찬,-0.21,33,23,19,6,2,0,1,0,4,2,4,3,2,0,0,4,0,1,1,.105,.182,.211,.392,.177,-8.5,-0.21,2011,2B,1985-02-25
2296,김민우,-0.21,90,315,269,28,70,16,1,6,106,34,8,3,21,1,0,75,3,21,3,.260,.313,.394,.707,.297,63.8,-0.21,2015,2B,1979-03-21
2297,박윤,-0.21,7,20,17,0,3,1,0,0,4,2,0,0,0,0,0,3,0,2,1,.176,.167,.235,.402,.163,-13.6,-0.21,2012,1B,1988-03-07
2298,홍성갑,-0.22,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,.000,.000,.000,.000,.000,-130.7,-0.22,2018,LF,1992-08-02
2299,김경호,-0.22,32,27,26,4,5,1,0,0,6,2,0,0,0,0,0,7,0,1,0,.192,.192,.231,.423,.189,1.4,-0.22,2019,CF,1995-07-31
2300,서예일,-0.22,31,21,19,3,2,0,0,0,2,0,0,0,2,0,0,8,1,0,0,.105,.191,.105,.296,.161,-29.5,-0.22,2016,SS,1993-06-19
2301,도태훈,-0.22,32,51,47,3,9,1,0,1,13,4,0,0,4,0,0,7,2,0,0,.191,.255,.277,.532,.246,32.1,-0.22,2017,3B,1993-03-18
2302,윤병호,-0.22,14,37,33,3,6,1,0,0,7,0,1,0,2,1,0,10,0,1,0,.182,.250,.212,.462,.217,14.5,-0.22,2018,CF,1989-07-05
2303,윤진호,-0.22,34,23,21,3,4,0,0,0,4,0,1,0,0,0,0,6,1,2,0,.190,.191,.190,.381,.164,-28.3,-0.22,2016,SS,1986-06-23
2304,박정음,-0.22,16,17,16,1,1,0,0,1,4,1,0,0,0,1,0,4,0,0,0,.063,.118,.250,.368,.153,-25.2,-0.22,2018,RF,1989-04-15
2305,김용의,-0.22,83,219,194,22,48,4,0,2,58,21,5,4,17,0,1,50,1,5,3,.247,.304,.299,.603,.282,70.1,-0.22,2012,1B,1985-08-20
2306,정현석,-0.22,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,.000,.000,.000,.000,.000,-133.8,-0.22,2016,LF,1984-03-01
2307,장영석,-0.22,7,13,12,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,.000,.077,.000,.077,.055,-88.4,-0.22,2012,3B,1990-05-14
2308,박정준,-0.22,50,107,92,6,19,7,0,0,26,5,0,1,14,1,0,24,4,0,0,.207,.318,.283,.600,.297,73.5,-0.22,2011,DH,1984-06-26
2309,김영환,-0.22,37,49,48,4,11,0,0,1,14,7,1,0,1,0,0,11,0,0,0,.229,.245,.292,.537,.245,29.5,-0.22,2015,2B,1993-01-31
2310,유재신,-0.22,75,23,20,22,4,0,0,0,4,2,7,8,2,1,0,9,1,0,0,.200,.304,.200,.504,.264,47.1,-0.22,2013,3B,1987-11-21
2311,정보근,-0.22,15,35,32,3,4,0,0,0,4,1,0,0,2,1,0,10,2,0,0,.125,.200,.125,.325,.171,-9.9,-0.22,2019,C,1999-08-31
2312,박헌도,-0.22,7,11,10,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,.000,.091,.000,.091,.066,-84.4,-0.22,2011,DH,1987-01-01
2313,김대한,-0.22,19,18,15,4,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,.000,.167,.000,.167,.120,-43.4,-0.22,2019,CF,2000-12-06
2314,심우준,-0.22,122,251,236,36,57,9,1,3,77,17,17,1,8,0,0,40,5,5,2,.242,.264,.326,.591,.264,37.0,-0.22,2016,SS,1995-04-28
2315,박찬호,-0.22,17,23,22,3,2,1,0,0,3,0,0,0,1,0,0,10,0,0,0,.091,.130,.136,.267,.128,-50.6,-0.22,2014,SS,1995-06-05
2316,정의윤,-0.22,93,272,242,13,62,9,0,0,71,23,3,2,17,4,1,32,7,6,3,.256,.312,.293,.605,.285,65.5,-0.22,2011,LF,1986-07-25
2317,이상훈,-0.22,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,.000,.000,.000,.000,.000,-132.4,-0.22,2015,RF,1987-05-04
2318,정현석,-0.22,53,118,102,15,23,3,0,3,35,6,0,2,11,3,0,21,6,2,0,.225,.319,.343,.662,.304,61.1,-0.22,2014,RF,1984-03-01
2319,박기혁,-0.23,22,63,51,8,8,2,0,0,10,2,0,1,10,0,0,11,1,2,0,.157,.295,.196,.491,.248,28.2,-0.23,2014,SS,1981-06-04
2320,김헌곤,-0.23,10,18,18,1,2,1,0,0,3,3,0,0,0,0,0,3,0,0,0,.111,.111,.167,.278,.128,-37.9,-0.23,2012,RF,1988-11-09
2321,김창평,-0.23,18,53,45,4,8,2,0,0,10,3,0,0,4,1,0,11,1,3,0,.178,.260,.222,.482,.225,27.3,-0.23,2019,2B,2000-06-14
2322,서동욱,-0.23,32,56,49,3,10,3,0,0,13,2,0,0,5,1,0,15,1,0,1,.204,.286,.265,.551,.260,42.0,-0.23,2018,1B,1984-03-21
2323,홍재호,-0.23,22,16,13,4,1,0,0,0,1,1,0,0,2,0,0,3,0,0,1,.077,.188,.077,.264,.152,-34.6,-0.23,2016,2B,1987-05-10
2324,김정혁,-0.23,17,20,18,3,3,0,0,0,3,1,0,0,1,0,0,3,0,1,0,.167,.211,.167,.377,.177,-14.3,-0.23,2015,1B,1985-08-03
2325,백승현,-0.23,14,30,30,1,5,1,0,0,6,0,1,0,0,0,0,10,1,0,0,.167,.167,.200,.367,.170,-11.5,-0.23,2019,3B,1995-05-26
2326,최경철,-0.23,109,215,183,23,38,7,1,3,56,19,3,1,14,8,0,55,1,9,1,.208,.291,.306,.597,.269,49.6,-0.23,2015,C,1980-08-15
2327,조윤준,-0.23,25,43,38,3,9,0,0,0,9,8,0,0,2,0,0,6,2,2,1,.237,.268,.237,.505,.228,19.6,-0.23,2017,C,1989-08-30
2328,이병규,-0.23,19,48,44,5,9,0,1,0,11,5,0,0,4,0,0,14,0,0,0,.205,.271,.250,.521,.248,31.7,-0.23,2017,LF,1983-10-09
2329,정경운,-0.23,46,121,106,8,25,2,1,1,32,7,2,0,9,0,0,24,2,4,2,.236,.291,.302,.593,.264,44.1,-0.23,2017,SS,1993-08-09
2330,박정음,-0.23,81,162,140,26,34,4,1,2,46,15,3,4,9,8,0,39,0,4,1,.243,.323,.329,.651,.296,64.8,-0.23,2017,CF,1989-04-15
2331,한승택,-0.23,27,30,28,1,5,0,0,0,5,5,0,0,1,0,0,8,0,1,0,.179,.207,.179,.386,.182,-16.1,-0.23,2016,C,1994-06-21
2332,김태우,-0.23,7,14,13,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,.000,.071,.000,.071,.052,-97.8,-0.23,2013,C,1989-07-23
2333,오영수,-0.24,11,16,15,0,2,0,0,0,2,0,0,1,1,0,0,5,0,0,0,.133,.188,.133,.321,.160,-23.3,-0.24,2018,DH,2000-01-30
2334,김대륙,-0.24,58,59,49,5,7,1,2,0,12,5,0,0,5,3,0,20,0,1,1,.143,.259,.245,.504,.241,26.3,-0.24,2016,SS,1992-04-03
2335,배병옥,-0.24,32,45,38,8,5,1,0,0,6,2,0,0,6,0,0,11,2,1,0,.132,.250,.158,.408,.209,15.9,-0.24,2019,CF,1995-06-12
2336,김광연,-0.24,8,10,10,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,.000,.000,.000,.000,.000,-134.8,-0.24,2014,DH,1991-11-13
2337,홍재호,-0.24,24,30,27,3,3,3,0,0,6,4,0,0,2,0,0,8,0,1,0,.111,.172,.222,.395,.178,-9.5,-0.24,2010,3B,1987-05-10
2338,서상우,-0.24,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,.000,.000,.000,.000,.000,-127.8,-0.24,2012,1B,1989-09-17
2339,오선진,-0.24,57,53,43,6,7,0,0,0,7,3,0,0,5,2,0,8,0,3,0,.163,.280,.163,.443,.224,11.5,-0.24,2016,2B,1989-07-07
2340,김대우,-0.24,12,22,20,1,4,2,0,0,6,4,0,0,1,0,0,10,0,1,0,.200,.238,.300,.538,.232,21.7,-0.24,2017,DH,1984-07-26
2341,김태완,-0.24,22,50,46,5,11,2,0,0,13,3,0,0,2,2,0,16,1,0,0,.239,.300,.283,.583,.279,49.6,-0.24,2015,DH,1984-01-27
2342,임재철,-0.24,53,76,66,13,16,1,0,0,17,3,0,0,5,1,0,16,1,4,0,.242,.306,.258,.563,.261,37.1,-0.24,2014,CF,1976-04-08
2343,김민준,-0.24,20,13,12,4,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,.083,.154,.083,.237,.130,-50.1,-0.24,2016,RF,1994-02-12
2344,김지성,-0.24,20,21,21,2,3,0,0,1,6,2,0,0,0,0,0,9,1,0,0,.143,.143,.286,.429,.181,-3.6,-0.24,2015,SS,1985-07-20
2345,문선재,-0.24,103,245,212,27,48,13,1,5,78,27,9,6,23,3,0,54,4,6,1,.226,.310,.368,.678,.302,73.7,-0.24,2015,CF,1990-05-20
2346,권용관,-0.24,8,21,17,0,2,1,0,0,3,2,0,0,1,0,0,5,1,2,1,.118,.158,.176,.334,.140,-41.3,-0.24,2014,SS,1976-11-19
2347,정훈,-0.24,78,137,125,12,25,4,1,2,37,12,1,0,3,0,0,42,2,8,1,.200,.217,.296,.513,.225,30.5,-0.24,2012,SS,1987-07-18
2348,윤해진,-0.24,34,34,30,5,5,0,0,1,8,2,0,0,2,0,0,6,0,1,1,.167,.212,.267,.479,.211,3.0,-0.24,2016,2B,1989-02-25
2349,임훈,-0.25,76,202,172,22,40,8,2,1,55,14,7,5,20,0,1,32,1,7,3,.233,.308,.320,.628,.283,60.4,-0.25,2010,RF,1985-07-17
2350,이민재,-0.25,7,14,14,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,.071,.071,.071,.143,.068,-79.9,-0.25,2012,RF,1988-02-05
2351,박경완,-0.25,8,23,20,0,2,0,0,0,2,0,0,0,1,0,0,6,2,2,0,.100,.143,.100,.243,.114,-47.9,-0.25,2012,C,1972-07-11
2352,최용규,-0.25,22,29,25,4,4,1,0,0,5,1,0,0,1,1,0,8,1,1,1,.160,.214,.200,.414,.194,0.8,-0.25,2010,RF,1985-08-31
2353,조중근,-0.25,21,31,29,2,6,0,0,0,6,3,0,0,2,0,1,6,1,0,0,.207,.258,.207,.465,.213,13.5,-0.25,2010,1B,1982-12-20
2354,장시윤,-0.27,17,31,29,2,8,0,0,0,8,2,0,1,0,0,0,9,1,2,0,.276,.276,.276,.552,.241,29.3,-0.27,2015,3B,1993-09-23
2355,문규현,-0.27,40,72,64,7,16,2,0,0,18,10,0,0,3,0,0,10,1,2,3,.250,.271,.281,.553,.250,43.9,-0.27,2019,3B,1983-07-05
2356,모상기,-0.27,18,17,16,0,1,0,0,0,1,0,0,0,0,1,0,8,0,0,0,.063,.118,.063,.180,.100,-57.4,-0.27,2012,1B,1987-01-03
2357,최윤석,-0.27,21,33,32,3,7,0,0,0,7,2,0,0,0,0,0,6,0,1,0,.219,.219,.219,.438,.197,-0.4,-0.27,2017,3B,1987-03-28
2358,손주인,-0.27,20,35,31,2,6,0,0,1,9,4,0,1,2,0,0,6,3,2,0,.194,.242,.290,.533,.235,31.3,-0.27,2019,1B,1983-12-01
2359,유서준,-0.27,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,.000,.000,.000,.000,.000,-133.8,-0.27,2016,DH,1995-12-04
2360,김재유,-0.27,18,10,9,3,1,0,0,0,1,1,1,0,0,1,0,3,0,0,0,.111,.200,.111,.311,.170,-17.3,-0.27,2015,CF,1992-08-07
2361,조동화,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4,0,17,2,8,2,.238,.323,.273,.596,.279,48.9,-0.27,2016,RF,1981-03-22
2362,나경민,-0.27,35,66,56,13,13,2,0,0,15,3,3,3,8,0,0,18,0,1,1,.232,.323,.268,.591,.286,54.1,-0.27,2016,LF,1991-12-12
2363,이성우,-0.27,15,24,22,0,3,0,0,0,3,0,0,0,0,0,0,7,1,2,0,.136,.136,.136,.273,.120,-52.1,-0.27,2013,C,1981-09-01
2364,백동훈,-0.27,41,52,47,8,8,2,0,0,10,2,0,1,3,2,0,16,0,0,0,.170,.250,.213,.463,.230,30.7,-0.27,2019,RF,1990-09-16
2365,김재환,-0.27,30,56,54,4,10,3,0,2,19,8,1,1,1,1,0,14,2,0,0,.185,.214,.352,.566,.258,46.7,-0.27,2011,DH,1988-09-22
2366,김종민,-0.28,78,217,180,17,44,3,0,0,47,20,0,0,21,3,0,32,3,10,3,.244,.329,.261,.590,.279,46.6,-0.28,2016,C,1986-03-30
2367,백동훈,-0.28,30,18,18,7,2,0,0,0,2,0,4,2,0,0,0,8,0,0,0,.111,.111,.111,.222,.106,-58.4,-0.28,2013,LF,1990-09-16
2368,추승우,-0.28,19,49,44,5,9,0,0,0,9,1,0,0,2,1,0,12,0,2,0,.205,.255,.205,.460,.221,22.7,-0.28,2011,RF,1979-09-24
2369,정보명,-0.28,18,34,31,2,5,0,0,0,5,2,0,0,3,0,0,9,0,0,0,.161,.235,.161,.397,.204,15.7,-0.28,2012,DH,1980-08-23
2370,윤대영,-0.28,11,23,23,0,5,1,0,0,6,3,0,0,0,0,0,9,0,0,0,.217,.217,.261,.478,.214,10.7,-0.28,2018,1B,1994-01-31
2371,최경철,-0.28,117,334,290,36,62,11,0,4,85,39,4,2,22,5,0,67,7,16,1,.214,.280,.293,.573,.257,37.5,-0.28,2014,C,1980-08-15
2372,김동명,-0.28,83,223,209,28,60,9,0,4,81,24,1,0,6,3,0,44,7,0,5,.287,.309,.388,.697,.310,72.7,-0.28,2017,1B,1988-06-24
2373,김연훈,-0.28,19,26,24,1,4,2,0,0,6,3,0,0,0,0,0,3,0,1,1,.167,.160,.250,.410,.168,-21.9,-0.28,2017,2B,1984-12-23
2374,고영우,-0.28,66,40,38,13,9,3,0,0,12,3,0,1,0,0,0,9,1,1,1,.237,.231,.316,.547,.234,23.1,-0.28,2017,3B,1990-01-08
2375,강한울,-0.28,83,209,193,20,50,5,2,0,59,8,3,4,12,1,0,34,1,3,0,.259,.306,.306,.612,.279,55.0,-0.28,2018,2B,1991-09-12
2376,윤병호,-0.28,49,58,55,11,11,3,0,0,14,2,2,0,2,0,0,10,2,1,0,.200,.228,.255,.483,.218,14.1,-0.28,2017,CF,1989-07-05
2377,배영섭,-0.28,69,168,147,15,36,6,0,0,42,13,1,0,16,3,2,35,2,2,0,.245,.331,.286,.617,.286,59.7,-0.28,2018,LF,1986-06-27
2378,윤정우,-0.28,29,21,21,4,2,0,0,0,2,0,4,1,0,0,0,7,1,0,0,.095,.095,.095,.191,.091,-63.9,-0.28,2012,LF,1988-05-12
2379,정훈,-0.28,29,50,45,6,7,1,0,1,11,2,0,0,1,2,0,18,0,2,0,.156,.208,.244,.453,.205,9.7,-0.28,2010,2B,1987-07-18
2380,황진수,-0.28,11,10,10,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,.000,.000,.000,.000,.000,-133.8,-0.28,2016,DH,1989-02-15
2381,유장혁,-0.28,38,61,55,10,9,1,0,1,13,4,3,0,5,0,0,17,0,0,1,.164,.230,.236,.466,.223,27.0,-0.28,2019,LF,2000-05-30
2382,심광호,-0.28,25,39,35,1,4,1,0,0,5,1,0,0,1,2,0,15,1,1,0,.114,.184,.143,.327,.165,-16.8,-0.28,2011,C,1977-08-01
2383,구본혁,-0.28,57,95,85,10,15,1,0,1,19,6,2,1,6,2,0,17,0,1,1,.176,.245,.224,.468,.226,29.0,-0.28,2019,3B,1997-01-11
2384,이홍구,-0.28,51,96,89,6,14,1,1,2,23,9,0,0,5,1,0,44,1,1,0,.157,.211,.258,.469,.220,16.7,-0.28,2013,C,1990-12-11
2385,안상현,-0.29,65,108,102,14,24,3,0,0,27,5,7,3,4,0,0,28,3,1,1,.235,.262,.265,.526,.247,42.0,-0.29,2019,2B,1997-01-27
2386,주효상,-0.29,80,126,110,9,24,3,0,1,30,12,1,2,10,2,0,36,2,4,0,.218,.295,.273,.568,.260,41.6,-0.29,2018,C,1997-11-11
2387,최재원,-0.29,52,56,45,4,6,2,0,0,8,3,2,1,10,0,0,18,1,1,0,.133,.291,.178,.469,.247,35.0,-0.29,2013,1B,1990-07-30
2388,임훈,-0.29,60,198,180,20,47,4,0,1,54,14,8,4,12,2,0,26,6,4,0,.261,.314,.300,.614,.289,54.0,-0.29,2016,CF,1985-07-17
2389,이영욱,-0.29,104,52,49,16,8,1,0,1,12,4,6,3,2,1,0,21,1,0,0,.163,.212,.245,.456,.214,4.9,-0.29,2016,CF,1985-10-11
2390,조홍석,-0.29,39,71,62,14,14,1,0,0,15,1,0,2,6,2,0,13,2,1,0,.226,.314,.242,.556,.268,46.8,-0.29,2018,CF,1990-02-23
2391,이상훈,-0.29,8,14,12,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,.083,.083,.083,.167,.067,-89.8,-0.29,2016,RF,1987-05-04
2392,고영우,-0.29,21,27,24,4,2,2,0,0,4,1,0,0,1,1,0,6,0,0,1,.083,.148,.167,.315,.150,-35.8,-0.29,2014,SS,1990-01-08
2393,조영훈,-0.29,16,46,40,1,6,2,0,1,11,3,0,0,5,0,0,11,2,1,0,.150,.244,.275,.519,.236,24.6,-0.29,2017,1B,1982-11-12
2394,박준혁,-0.29,8,10,10,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,.100,.100,.100,.200,.093,-70.3,-0.29,2017,RF,1991-01-09
2395,김진곤,-0.29,19,23,21,4,3,1,0,0,4,0,0,2,2,0,0,3,0,0,0,.143,.217,.190,.408,.197,-2.0,-0.29,2018,RF,1987-09-10
2396,이은총,-0.29,11,38,35,3,6,1,0,0,7,3,0,0,1,1,0,7,0,1,0,.171,.216,.200,.416,.196,-3.0,-0.29,2015,RF,1991-04-16
2397,장운호,-0.29,51,85,76,7,18,2,1,0,22,11,0,0,4,2,0,16,1,3,0,.237,.293,.289,.582,.268,40.4,-0.29,2016,LF,1994-02-20
2398,우동균,-0.29,8,13,12,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,.000,.077,.000,.077,.056,-95.2,-0.29,2017,LF,1989-12-03
2399,홍성갑,-0.29,44,68,62,4,14,0,1,0,16,7,1,0,1,5,0,18,2,0,0,.226,.294,.258,.552,.271,39.8,-0.29,2016,LF,1992-08-02
2400,이창진,-0.30,20,30,29,5,5,1,0,0,6,0,0,1,0,1,0,3,2,0,0,.172,.200,.207,.407,.189,-6.6,-0.30,2018,LF,1991-03-04
2401,김사연,-0.30,34,52,51,5,11,2,0,0,13,3,2,0,0,0,0,11,0,1,0,.216,.216,.255,.471,.209,5.2,-0.30,2017,CF,1988-08-09
2402,오재원,-0.30,98,204,177,30,29,8,1,3,48,18,6,2,25,0,0,50,3,2,0,.164,.267,.271,.539,.257,51.4,-0.30,2019,2B,1985-02-09
2403,박재상,-0.30,100,322,269,37,58,12,0,4,82,23,6,9,34,1,0,60,8,16,2,.216,.304,.305,.609,.280,69.0,-0.30,2012,LF,1982-07-20
2404,허준,-0.30,73,57,49,5,8,1,0,0,9,1,0,1,4,1,0,15,2,3,0,.163,.241,.184,.424,.203,6.9,-0.30,2010,C,1981-07-20
2405,박승욱,-0.30,73,184,158,25,32,3,2,3,48,11,0,4,16,4,0,57,1,5,1,.203,.291,.304,.594,.269,47.7,-0.30,2017,SS,1992-12-04
2406,고종욱,-0.30,102,351,330,47,92,22,0,6,132,54,17,4,15,1,1,96,2,1,4,.279,.309,.400,.709,.309,74.1,-0.30,2018,LF,1989-01-11
2407,이성곤,-0.30,13,28,28,1,5,3,0,0,8,0,0,0,0,0,0,6,0,0,0,.179,.179,.286,.464,.209,13.3,-0.30,2019,RF,1992-03-25
2408,조동찬,-0.30,28,59,54,5,12,1,0,1,16,2,0,0,4,0,0,14,2,1,0,.222,.276,.296,.572,.258,40.1,-0.30,2018,1B,1983-07-27
2409,홍명찬,-0.30,10,16,16,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,.063,.063,.063,.125,.059,-95.7,-0.30,2014,3B,1987-01-19
2410,김재현,-0.31,56,82,72,8,13,2,0,0,15,8,0,0,7,1,0,14,1,2,0,.181,.263,.208,.471,.231,14.9,-0.31,2016,C,1993-03-18
2411,김회성,-0.31,11,19,17,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,.000,.105,.000,.105,.077,-75.2,-0.31,2010,3B,1985-12-04
2412,김인태,-0.31,31,44,43,5,8,1,0,2,15,4,0,0,1,0,0,11,0,0,0,.186,.205,.349,.553,.237,33.2,-0.31,2017,RF,1994-07-03
2413,이우민,-0.31,52,98,83,19,16,5,0,1,24,8,2,2,7,4,0,16,3,4,0,.193,.287,.289,.576,.266,38.7,-0.31,2016,CF,1982-05-04
2414,손용석,-0.31,51,99,90,8,22,5,0,0,27,9,0,0,1,4,0,18,7,2,2,.244,.278,.300,.578,.265,39.6,-0.31,2016,3B,1987-04-13
2415,김용의,-0.31,103,208,183,31,44,7,1,0,53,22,9,7,19,2,0,46,2,3,1,.240,.317,.290,.607,.288,55.0,-0.31,2014,2B,1985-08-20
2416,김재율,-0.31,19,41,36,3,3,0,0,1,6,5,0,0,4,0,0,10,1,0,1,.083,.171,.167,.337,.170,-8.5,-0.31,2012,3B,1989-01-14
2417,윤진호,-0.31,102,61,53,13,11,3,0,0,14,4,0,1,2,2,0,14,2,4,0,.208,.263,.264,.527,.230,22.0,-0.31,2018,2B,1986-06-23
2418,안정광,-0.31,10,19,19,0,2,0,0,0,2,1,0,0,0,0,0,7,0,0,0,.105,.105,.105,.211,.098,-65.1,-0.31,2015,3B,1989-11-29
2419,강승호,-0.31,18,41,38,4,7,3,0,0,10,3,0,0,2,0,0,12,0,0,1,.184,.220,.263,.483,.222,10.3,-0.31,2016,SS,1994-02-09
2420,김재호,-0.31,57,122,109,6,20,5,1,0,27,9,1,1,7,2,0,15,4,2,2,.183,.242,.248,.489,.232,29.0,-0.31,2011,SS,1985-03-21
2421,김성훈,-0.32,65,88,77,14,14,1,1,1,20,5,4,3,7,0,0,11,0,4,0,.182,.250,.260,.510,.233,31.0,-0.32,2019,2B,1993-10-27
2422,정현석,-0.32,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,.000,.000,.000,.000,.000,-132.7,-0.32,2017,RF,1984-03-01
2423,김재현,-0.32,116,234,202,22,46,7,0,3,62,18,0,0,12,8,0,58,2,9,3,.228,.293,.307,.600,.265,45.5,-0.32,2018,C,1993-03-18
2424,오선진,-0.32,56,148,133,14,30,4,0,1,37,9,3,0,7,5,0,33,2,3,0,.226,.290,.278,.568,.261,42.0,-0.32,2018,3B,1989-07-07
2425,장민석,-0.32,45,75,70,16,14,4,1,0,20,8,5,1,3,1,0,16,0,1,0,.200,.243,.286,.529,.241,24.3,-0.32,2014,RF,1982-05-09
2426,임훈,-0.32,54,88,83,10,19,3,0,2,28,7,0,0,3,0,0,15,3,2,0,.229,.256,.337,.593,.256,41.5,-0.32,2018,LF,1985-07-17
2427,남태혁,-0.32,16,48,44,2,9,3,0,0,12,2,1,0,3,0,0,18,3,0,1,.205,.250,.273,.523,.244,23.5,-0.32,2016,1B,1991-03-13
2428,김준태,-0.32,27,31,26,0,4,0,0,0,4,0,0,0,4,0,0,12,1,1,0,.154,.267,.154,.421,.215,14.3,-0.32,2015,C,1994-07-31
2429,이진석,-0.32,41,45,43,6,8,1,1,0,11,2,0,0,2,0,0,19,1,0,0,.186,.222,.256,.478,.222,13.3,-0.32,2016,CF,1995-05-20
2430,정경운,-0.32,22,16,15,1,1,0,0,0,1,2,0,0,0,0,0,7,1,0,1,.067,.063,.067,.129,.057,-92.5,-0.32,2018,2B,1993-08-09
2431,김태연,-0.33,12,22,21,1,1,0,0,1,4,2,0,0,1,0,0,11,0,0,0,.048,.091,.190,.281,.120,-55.1,-0.33,2017,3B,1997-06-10
2432,문상철,-0.33,48,87,80,9,16,7,0,1,26,7,1,0,4,2,0,26,2,0,1,.200,.253,.325,.578,.263,36.5,-0.33,2016,3B,1991-04-06
2433,나원탁,-0.33,20,24,24,0,3,0,0,0,3,1,0,0,0,0,0,10,0,0,0,.125,.125,.125,.250,.115,-55.1,-0.33,2018,C,1994-08-20
2434,이성우,-0.33,55,89,76,9,16,1,0,0,17,6,0,0,5,3,0,10,3,4,1,.211,.282,.224,.506,.241,22.7,-0.33,2016,C,1981-09-01
2435,정상호,-0.33,77,159,132,12,24,5,0,1,32,10,0,1,17,4,0,39,2,4,2,.182,.290,.242,.533,.258,35.1,-0.33,2016,C,1982-12-24
2436,김태군,-0.33,100,175,149,7,30,2,0,0,32,14,0,0,8,5,0,24,6,13,0,.201,.265,.215,.480,.223,28.6,-0.33,2012,C,1989-12-30
