,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일
1357,강경학,-0.16,59,93,84,17,18,2,1,0,22,4,1,1,8,1.0,0.0,19.0,1.0,0.0,0.0,0.214,0.29,0.262,0.552,0.264,44.1,-0.16,2017,2B,1992-08-11
1358,송성문,-0.16,103,335,308,33,70,12,5,3,101,34,2,1,19,0.0,0.0,53.0,7.0,4.0,4.0,0.22699999999999998,0.26899999999999996,0.32799999999999996,0.597,0.272,57.6,-0.16,2019,3B,1996-08-29
1359,김준완,-0.17,104,144,124,19,31,2,1,0,35,8,2,2,15,1.0,0.0,27.0,3.0,2.0,2.0,0.25,0.331,0.282,0.613,0.29,63.4,-0.17,2017,CF,1991-01-20
1360,고명성,-0.17,30,18,16,4,2,0,0,0,2,0,0,0,2,0.0,0.0,7.0,1.0,0.0,0.0,0.125,0.222,0.125,0.34700000000000003,0.185,-1.3,-0.17,2019,SS,1999-04-16
1361,김상훈,-0.17,80,192,163,11,28,5,0,2,39,20,0,0,18,2.0,1.0,39.0,5.0,9.0,0.0,0.172,0.262,0.239,0.502,0.235,36.6,-0.17,2012,C,1977-10-27
1362,김일경,-0.17,41,48,47,11,12,0,0,0,12,0,9,7,1,0.0,0.0,13.0,1.0,0.0,0.0,0.255,0.271,0.255,0.526,0.254,44.1,-0.17,2011,2B,1978-07-01
1363,허도환,-0.17,61,106,91,8,16,7,0,1,26,6,0,0,7,5.0,0.0,29.0,3.0,3.0,0.0,0.17600000000000002,0.272,0.28600000000000003,0.5579999999999999,0.257,35.9,-0.17,2015,C,1984-07-31
1364,황윤호,-0.17,33,12,12,7,1,0,0,0,1,2,1,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.083,0.083,0.083,0.16699999999999998,0.079,-81.4,-0.17,2016,3B,1993-09-22
1365,최영진,-0.17,43,87,79,9,19,4,0,0,23,7,0,0,3,2.0,0.0,11.0,1.0,2.0,1.0,0.24100000000000002,0.282,0.29100000000000004,0.574,0.26899999999999996,61.1,-0.17,2012,1B,1988-05-10
1366,황목치승,-0.17,45,34,29,14,6,0,0,0,6,3,2,0,1,1.0,0.0,6.0,0.0,2.0,1.0,0.207,0.25,0.207,0.457,0.207,5.7,-0.17,2017,SS,1985-06-21
1367,김재민,-0.17,38,18,16,0,1,0,0,0,1,0,0,0,2,0.0,0.0,4.0,1.0,0.0,0.0,0.063,0.16699999999999998,0.063,0.22899999999999998,0.135,-45.3,-0.17,2014,C,1991-01-28
1368,임훈,-0.18,42,85,82,8,24,1,0,0,25,7,1,2,2,1.0,0.0,16.0,3.0,0.0,0.0,0.293,0.318,0.305,0.623,0.292,62.2,-0.18,2017,RF,1985-07-17
1369,김용의,-0.18,114,210,179,35,39,5,3,0,50,17,8,3,24,2.0,1.0,38.0,1.0,4.0,1.0,0.218,0.316,0.27899999999999997,0.595,0.282,65.1,-0.18,2019,1B,1985-08-20
1370,강한울,-0.18,104,322,298,36,81,13,3,0,100,27,7,3,15,0.0,0.0,46.0,2.0,9.0,0.0,0.272,0.307,0.336,0.642,0.29100000000000004,55.3,-0.18,2016,SS,1991-09-12
1372,박병호,-0.18,78,192,160,25,30,4,0,7,55,22,5,1,26,2.0,3.0,55.0,5.0,2.0,2.0,0.188,0.305,0.344,0.649,0.293,67.4,-0.18,2010,1B,1986-07-10
1373,김재현,-0.18,46,20,19,13,2,0,1,0,4,0,7,1,0,1.0,0.0,6.0,0.0,0.0,0.0,0.105,0.15,0.21100000000000002,0.361,0.16399999999999998,-20.3,-0.18,2015,CF,1987-11-07
1374,이성우,-0.18,88,134,120,10,29,5,0,0,34,5,1,0,8,1.0,0.0,16.0,4.0,4.0,1.0,0.242,0.292,0.28300000000000003,0.5760000000000001,0.26,41.7,-0.18,2018,C,1981-09-01
1375,김태완,-0.18,34,52,46,4,9,2,0,1,14,9,0,0,5,0.0,1.0,15.0,2.0,0.0,1.0,0.196,0.26899999999999996,0.304,0.574,0.257,33.1,-0.18,2016,DH,1981-09-19
1376,안중열,-0.19,73,145,136,10,26,6,1,2,40,4,0,1,6,2.0,0.0,41.0,2.0,1.0,0.0,0.191,0.23600000000000002,0.294,0.53,0.24600000000000002,40.6,-0.19,2019,C,1995-09-01
1377,박재상,-0.19,38,77,63,9,12,2,1,1,19,6,2,1,9,2.0,1.0,13.0,1.0,3.0,0.0,0.19,0.311,0.302,0.612,0.276,48.5,-0.19,2014,LF,1982-07-20
1378,이우민,-0.19,44,103,80,14,19,0,0,0,19,10,0,3,14,2.0,0.0,22.0,1.0,6.0,1.0,0.23800000000000002,0.361,0.23800000000000002,0.598,0.289,57.8,-0.19,2014,CF,1982-05-04
1379,김정혁,-0.19,46,118,106,13,25,1,1,2,34,11,1,1,9,1.0,0.0,25.0,3.0,1.0,1.0,0.23600000000000002,0.299,0.321,0.62,0.28800000000000003,53.1,-0.19,2016,3B,1985-08-03
1380,이재율,-0.19,52,27,24,16,4,0,0,0,4,1,9,1,0,2.0,0.0,9.0,0.0,1.0,0.0,0.16699999999999998,0.231,0.16699999999999998,0.397,0.193,-1.6,-0.19,2017,LF,1993-05-02
1381,백용환,-0.19,47,86,79,8,14,2,0,4,28,10,0,0,5,0.0,0.0,28.0,1.0,2.0,0.0,0.177,0.226,0.354,0.581,0.248,27.6,-0.19,2014,C,1989-03-20
1382,이상호,-0.19,102,256,234,30,65,7,0,0,72,12,10,5,9,2.0,0.0,22.0,10.0,8.0,3.0,0.278,0.307,0.308,0.614,0.281,63.9,-0.19,2019,2B,1989-02-05
1383,장진혁,-0.2,50,48,42,9,9,4,1,0,15,2,1,2,4,2.0,0.0,11.0,0.0,0.0,0.0,0.214,0.313,0.35700000000000004,0.67,0.304,69.2,-0.2,2018,LF,1993-09-30
1384,김민하,-0.2,46,49,45,8,9,1,0,1,13,1,4,0,1,1.0,0.0,19.0,2.0,2.0,0.0,0.2,0.23399999999999999,0.289,0.523,0.231,17.3,-0.2,2016,CF,1989-02-25
1385,한동희,-0.2,87,226,211,24,49,13,1,4,76,25,0,1,12,2.0,0.0,58.0,7.0,0.0,1.0,0.23199999999999998,0.27899999999999997,0.36,0.639,0.282,55.3,-0.2,2018,3B,1999-06-01
1386,이상호,-0.21,96,54,51,30,11,2,0,1,16,5,11,5,2,0.0,0.0,10.0,1.0,0.0,1.0,0.21600000000000003,0.24100000000000002,0.314,0.555,0.248,28.1,-0.21,2014,3B,1989-02-05
1387,이양기,-0.21,45,139,125,13,33,5,0,0,38,6,1,0,10,2.0,0.0,19.0,3.0,1.0,1.0,0.264,0.326,0.304,0.63,0.299,57.1,-0.21,2014,LF,1981-01-31
1388,이재율,-0.21,33,45,41,8,7,1,1,0,10,1,3,1,2,2.0,0.0,10.0,0.0,0.0,0.0,0.171,0.244,0.244,0.488,0.23,26.6,-0.21,2018,LF,1993-05-02
1389,용덕한,-0.21,43,52,44,7,6,2,0,0,8,0,0,0,3,3.0,0.0,12.0,1.0,2.0,0.0,0.136,0.24,0.182,0.42200000000000004,0.209,10.4,-0.21,2010,C,1981-04-09
1390,이흥련,-0.21,71,108,105,16,25,7,0,1,35,17,2,1,1,1.0,0.0,22.0,1.0,1.0,0.0,0.23800000000000002,0.252,0.33299999999999996,0.586,0.261,40.6,-0.21,2015,C,1989-05-16
1391,홍재호,-0.21,85,141,124,15,24,2,0,2,32,12,1,2,13,1.0,0.0,17.0,6.0,3.0,0.0,0.19399999999999998,0.275,0.258,0.5329999999999999,0.257,41.9,-0.21,2013,SS,1987-05-10
1392,장영석,-0.21,35,89,78,7,14,2,1,0,18,7,0,0,5,4.0,0.0,22.0,2.0,1.0,1.0,0.179,0.261,0.231,0.49200000000000005,0.242,35.9,-0.21,2011,3B,1990-05-14
1393,박준태,-0.21,38,47,41,13,7,3,0,0,10,4,1,1,4,0.0,0.0,15.0,1.0,0.0,2.0,0.171,0.23399999999999999,0.244,0.478,0.226,26.0,-0.21,2019,RF,1991-07-26
1394,이정식,-0.21,46,64,53,4,8,0,0,0,8,1,0,1,7,1.0,0.0,19.0,0.0,3.0,0.0,0.151,0.262,0.151,0.413,0.21,19.5,-0.21,2012,C,1981-11-02
1395,이시찬,-0.21,33,23,19,6,2,0,1,0,4,2,4,3,2,0.0,0.0,4.0,0.0,1.0,1.0,0.105,0.182,0.21100000000000002,0.392,0.177,-8.5,-0.21,2011,2B,1985-02-25
1396,김민우,-0.21,90,315,269,28,70,16,1,6,106,34,8,3,21,1.0,0.0,75.0,3.0,21.0,3.0,0.26,0.313,0.39399999999999996,0.7070000000000001,0.297,63.8,-0.21,2015,2B,1979-03-21
1397,김경호,-0.22,32,27,26,4,5,1,0,0,6,2,0,0,0,0.0,0.0,7.0,0.0,1.0,0.0,0.192,0.192,0.231,0.423,0.18899999999999997,1.4,-0.22,2019,CF,1995-07-31
1398,서예일,-0.22,31,21,19,3,2,0,0,0,2,0,0,0,2,0.0,0.0,8.0,1.0,0.0,0.0,0.105,0.191,0.105,0.29600000000000004,0.161,-29.5,-0.22,2016,SS,1993-06-19
1399,도태훈,-0.22,32,51,47,3,9,1,0,1,13,4,0,0,4,0.0,0.0,7.0,2.0,0.0,0.0,0.191,0.255,0.27699999999999997,0.532,0.24600000000000002,32.1,-0.22,2017,3B,1993-03-18
1400,윤진호,-0.22,34,23,21,3,4,0,0,0,4,0,1,0,0,0.0,0.0,6.0,1.0,2.0,0.0,0.19,0.191,0.19,0.381,0.16399999999999998,-28.3,-0.22,2016,SS,1986-06-23
1401,김용의,-0.22,83,219,194,22,48,4,0,2,58,21,5,4,17,0.0,1.0,50.0,1.0,5.0,3.0,0.247,0.304,0.299,0.603,0.282,70.1,-0.22,2012,1B,1985-08-20
1402,박정준,-0.22,50,107,92,6,19,7,0,0,26,5,0,1,14,1.0,0.0,24.0,4.0,0.0,0.0,0.207,0.318,0.28300000000000003,0.6,0.297,73.5,-0.22,2011,DH,1984-06-26
1403,김영환,-0.22,37,49,48,4,11,0,0,1,14,7,1,0,1,0.0,0.0,11.0,0.0,0.0,0.0,0.22899999999999998,0.245,0.292,0.537,0.245,29.5,-0.22,2015,2B,1993-01-31
1404,유재신,-0.22,75,23,20,22,4,0,0,0,4,2,7,8,2,1.0,0.0,9.0,1.0,0.0,0.0,0.2,0.304,0.2,0.504,0.264,47.1,-0.22,2013,3B,1987-11-21
1405,심우준,-0.22,122,251,236,36,57,9,1,3,77,17,17,1,8,0.0,0.0,40.0,5.0,5.0,2.0,0.242,0.264,0.326,0.591,0.264,37.0,-0.22,2016,SS,1995-04-28
1406,정의윤,-0.22,93,272,242,13,62,9,0,0,71,23,3,2,17,4.0,1.0,32.0,7.0,6.0,3.0,0.256,0.312,0.293,0.605,0.285,65.5,-0.22,2011,LF,1986-07-25
1407,정현석,-0.22,53,118,102,15,23,3,0,3,35,6,0,2,11,3.0,0.0,21.0,6.0,2.0,0.0,0.225,0.319,0.34299999999999997,0.662,0.304,61.1,-0.22,2014,RF,1984-03-01
1408,서동욱,-0.23,32,56,49,3,10,3,0,0,13,2,0,0,5,1.0,0.0,15.0,1.0,0.0,1.0,0.204,0.28600000000000003,0.265,0.551,0.26,42.0,-0.23,2018,1B,1984-03-21
1409,최경철,-0.23,109,215,183,23,38,7,1,3,56,19,3,1,14,8.0,0.0,55.0,1.0,9.0,1.0,0.20800000000000002,0.29100000000000004,0.306,0.597,0.26899999999999996,49.6,-0.23,2015,C,1980-08-15
1410,정경운,-0.23,46,121,106,8,25,2,1,1,32,7,2,0,9,0.0,0.0,24.0,2.0,4.0,2.0,0.23600000000000002,0.29100000000000004,0.302,0.593,0.264,44.1,-0.23,2017,SS,1993-08-09
1411,박정음,-0.23,81,162,140,26,34,4,1,2,46,15,3,4,9,8.0,0.0,39.0,0.0,4.0,1.0,0.243,0.32299999999999995,0.32899999999999996,0.6509999999999999,0.29600000000000004,64.8,-0.23,2017,CF,1989-04-15
1412,김대륙,-0.24,58,59,49,5,7,1,2,0,12,5,0,0,5,3.0,0.0,20.0,0.0,1.0,1.0,0.14300000000000002,0.259,0.245,0.504,0.24100000000000002,26.3,-0.24,2016,SS,1992-04-03
1413,오선진,-0.24,57,53,43,6,7,0,0,0,7,3,0,0,5,2.0,0.0,8.0,0.0,3.0,0.0,0.163,0.28,0.163,0.44299999999999995,0.22399999999999998,11.5,-0.24,2016,2B,1989-07-07
1414,임재철,-0.24,53,76,66,13,16,1,0,0,17,3,0,0,5,1.0,0.0,16.0,1.0,4.0,0.0,0.242,0.306,0.258,0.563,0.261,37.1,-0.24,2014,CF,1976-04-08
1415,문선재,-0.24,103,245,212,27,48,13,1,5,78,27,9,6,23,3.0,0.0,54.0,4.0,6.0,1.0,0.226,0.31,0.368,0.6779999999999999,0.302,73.7,-0.24,2015,CF,1990-05-20
1416,정훈,-0.24,78,137,125,12,25,4,1,2,37,12,1,0,3,0.0,0.0,42.0,2.0,8.0,1.0,0.2,0.217,0.29600000000000004,0.513,0.225,30.5,-0.24,2012,SS,1987-07-18
1417,윤해진,-0.24,34,34,30,5,5,0,0,1,8,2,0,0,2,0.0,0.0,6.0,0.0,1.0,1.0,0.16699999999999998,0.212,0.267,0.479,0.21100000000000002,3.0,-0.24,2016,2B,1989-02-25
1418,임훈,-0.25,76,202,172,22,40,8,2,1,55,14,7,5,20,0.0,1.0,32.0,1.0,7.0,3.0,0.233,0.308,0.32,0.628,0.28300000000000003,60.4,-0.25,2010,RF,1985-07-17
1419,조수행,-0.25,66,29,29,16,8,0,0,0,8,3,2,3,0,0.0,0.0,6.0,0.0,0.0,0.0,0.276,0.276,0.276,0.552,0.26,33.5,-0.25,2016,LF,1993-08-30
1420,김연훈,-0.25,73,146,136,20,33,4,1,0,39,4,8,4,2,1.0,0.0,14.0,2.0,7.0,0.0,0.243,0.259,0.287,0.546,0.243,33.4,-0.25,2010,SS,1984-12-23
1421,장운호,-0.25,39,70,64,7,17,1,0,1,21,7,1,1,1,1.0,0.0,10.0,1.0,4.0,0.0,0.266,0.28800000000000003,0.32799999999999996,0.616,0.268,36.5,-0.25,2014,CF,1994-02-20
1422,정수성,-0.26,37,20,18,8,2,1,0,0,3,0,3,2,1,0.0,0.0,7.0,0.0,1.0,0.0,0.111,0.158,0.16699999999999998,0.325,0.151,-28.8,-0.26,2013,RF,1978-03-04
1423,장운호,-0.26,42,141,114,17,29,4,0,2,39,8,5,2,10,6.0,0.0,27.0,4.0,11.0,0.0,0.254,0.34600000000000003,0.342,0.688,0.3,63.9,-0.26,2015,RF,1994-02-20
1424,이지영,-0.26,105,336,302,31,72,10,2,0,86,26,4,3,20,5.0,1.0,40.0,16.0,6.0,3.0,0.23800000000000002,0.294,0.285,0.579,0.266,46.3,-0.26,2017,C,1986-02-27
1425,김문호,-0.26,71,222,192,28,41,11,3,2,64,27,4,0,19,5.0,0.0,51.0,2.0,6.0,0.0,0.214,0.301,0.33299999999999996,0.634,0.28800000000000003,53.6,-0.26,2014,LF,1987-06-22
1426,김지수,-0.26,47,39,34,4,5,0,0,0,5,0,0,1,5,0.0,0.0,15.0,2.0,0.0,0.0,0.147,0.256,0.147,0.40399999999999997,0.21100000000000002,9.2,-0.26,2018,2B,1986-08-23
1427,양영동,-0.26,48,45,39,12,9,1,0,0,10,2,4,4,3,0.0,0.0,13.0,0.0,3.0,0.0,0.231,0.28600000000000003,0.256,0.542,0.249,35.3,-0.26,2013,RF,1983-07-16
1428,강지광,-0.26,40,80,66,10,13,2,0,1,18,7,1,3,11,1.0,0.0,24.0,1.0,1.0,1.0,0.19699999999999998,0.317,0.273,0.589,0.28600000000000003,50.7,-0.26,2016,LF,1990-10-23
1429,문규현,-0.27,40,72,64,7,16,2,0,0,18,10,0,0,3,0.0,0.0,10.0,1.0,2.0,3.0,0.25,0.271,0.281,0.5529999999999999,0.25,43.9,-0.27,2019,3B,1983-07-05
1430,조동화,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4.0,0.0,17.0,2.0,8.0,2.0,0.23800000000000002,0.32299999999999995,0.273,0.596,0.27899999999999997,48.9,-0.27,2016,RF,1981-03-22
1431,배정대,-0.27,66,84,74,15,15,4,0,0,19,6,0,2,7,1.0,0.0,23.0,2.0,2.0,0.0,0.203,0.281,0.257,0.537,0.256,46.7,-0.27,2019,CF,1995-06-12
1432,나경민,-0.27,35,66,56,13,13,2,0,0,15,3,3,3,8,0.0,0.0,18.0,0.0,1.0,1.0,0.23199999999999998,0.32299999999999995,0.268,0.591,0.28600000000000003,54.1,-0.27,2016,LF,1991-12-12
1433,백동훈,-0.27,41,52,47,8,8,2,0,0,10,2,0,1,3,2.0,0.0,16.0,0.0,0.0,0.0,0.17,0.25,0.213,0.46299999999999997,0.23,30.7,-0.27,2019,RF,1990-09-16
1434,김재환,-0.27,30,56,54,4,10,3,0,2,19,8,1,1,1,1.0,0.0,14.0,2.0,0.0,0.0,0.185,0.214,0.35200000000000004,0.5660000000000001,0.258,46.7,-0.27,2011,DH,1988-09-22
1435,김종민,-0.28,78,217,180,17,44,3,0,0,47,20,0,0,21,3.0,0.0,32.0,3.0,10.0,3.0,0.244,0.32899999999999996,0.261,0.59,0.27899999999999997,46.6,-0.28,2016,C,1986-03-30
1436,백동훈,-0.28,30,18,18,7,2,0,0,0,2,0,4,2,0,0.0,0.0,8.0,0.0,0.0,0.0,0.111,0.111,0.111,0.222,0.106,-58.4,-0.28,2013,LF,1990-09-16
1437,최경철,-0.28,117,334,290,36,62,11,0,4,85,39,4,2,22,5.0,0.0,67.0,7.0,16.0,1.0,0.214,0.28,0.293,0.573,0.257,37.5,-0.28,2014,C,1980-08-15
1440,강한울,-0.28,83,209,193,20,50,5,2,0,59,8,3,4,12,1.0,0.0,34.0,1.0,3.0,0.0,0.259,0.306,0.306,0.612,0.27899999999999997,55.0,-0.28,2018,2B,1991-09-12
1441,윤병호,-0.28,49,58,55,11,11,3,0,0,14,2,2,0,2,0.0,0.0,10.0,2.0,1.0,0.0,0.2,0.228,0.255,0.483,0.218,14.1,-0.28,2017,CF,1989-07-05
1442,배영섭,-0.28,69,168,147,15,36,6,0,0,42,13,1,0,16,3.0,2.0,35.0,2.0,2.0,0.0,0.245,0.331,0.28600000000000003,0.617,0.28600000000000003,59.7,-0.28,2018,LF,1986-06-27
1443,유장혁,-0.28,38,61,55,10,9,1,0,1,13,4,3,0,5,0.0,0.0,17.0,0.0,0.0,1.0,0.16399999999999998,0.23,0.23600000000000002,0.466,0.223,27.0,-0.28,2019,LF,2000-05-30
1444,구본혁,-0.28,57,95,85,10,15,1,0,1,19,6,2,1,6,2.0,0.0,17.0,0.0,1.0,1.0,0.17600000000000002,0.245,0.22399999999999998,0.46799999999999997,0.226,29.0,-0.28,2019,3B,1997-01-11
1445,이홍구,-0.28,51,96,89,6,14,1,1,2,23,9,0,0,5,1.0,0.0,44.0,1.0,1.0,0.0,0.157,0.21100000000000002,0.258,0.469,0.22,16.7,-0.28,2013,C,1990-12-11
1446,안상현,-0.29,65,108,102,14,24,3,0,0,27,5,7,3,4,0.0,0.0,28.0,3.0,1.0,1.0,0.235,0.262,0.265,0.526,0.247,42.0,-0.29,2019,2B,1997-01-27
1447,주효상,-0.29,80,126,110,9,24,3,0,1,30,12,1,2,10,2.0,0.0,36.0,2.0,4.0,0.0,0.218,0.295,0.273,0.568,0.26,41.6,-0.29,2018,C,1997-11-11
1448,최재원,-0.29,52,56,45,4,6,2,0,0,8,3,2,1,10,0.0,0.0,18.0,1.0,1.0,0.0,0.133,0.29100000000000004,0.17800000000000002,0.469,0.247,35.0,-0.29,2013,1B,1990-07-30
1449,임훈,-0.29,60,198,180,20,47,4,0,1,54,14,8,4,12,2.0,0.0,26.0,6.0,4.0,0.0,0.261,0.314,0.3,0.614,0.289,54.0,-0.29,2016,CF,1985-07-17
1450,이영욱,-0.29,104,52,49,16,8,1,0,1,12,4,6,3,2,1.0,0.0,21.0,1.0,0.0,0.0,0.163,0.212,0.245,0.456,0.214,4.9,-0.29,2016,CF,1985-10-11
1451,조홍석,-0.29,39,71,62,14,14,1,0,0,15,1,0,2,6,2.0,0.0,13.0,2.0,1.0,0.0,0.226,0.314,0.242,0.556,0.268,46.8,-0.29,2018,CF,1990-02-23
1452,장운호,-0.29,51,85,76,7,18,2,1,0,22,11,0,0,4,2.0,0.0,16.0,1.0,3.0,0.0,0.237,0.293,0.289,0.5820000000000001,0.268,40.4,-0.29,2016,LF,1994-02-20
1453,홍성갑,-0.29,44,68,62,4,14,0,1,0,16,7,1,0,1,5.0,0.0,18.0,2.0,0.0,0.0,0.226,0.294,0.258,0.552,0.271,39.8,-0.29,2016,LF,1992-08-02
1455,오재원,-0.3,98,204,177,30,29,8,1,3,48,18,6,2,25,0.0,0.0,50.0,3.0,2.0,0.0,0.16399999999999998,0.267,0.271,0.539,0.257,51.4,-0.3,2019,2B,1985-02-09
1456,박재상,-0.3,100,322,269,37,58,12,0,4,82,23,6,9,34,1.0,0.0,60.0,8.0,16.0,2.0,0.21600000000000003,0.304,0.305,0.609,0.28,69.0,-0.3,2012,LF,1982-07-20
1457,허준,-0.3,73,57,49,5,8,1,0,0,9,1,0,1,4,1.0,0.0,15.0,2.0,3.0,0.0,0.163,0.24100000000000002,0.184,0.424,0.203,6.9,-0.3,2010,C,1981-07-20
1458,박승욱,-0.3,73,184,158,25,32,3,2,3,48,11,0,4,16,4.0,0.0,57.0,1.0,5.0,1.0,0.203,0.29100000000000004,0.304,0.594,0.26899999999999996,47.7,-0.3,2017,SS,1992-12-04
1459,고종욱,-0.3,102,351,330,47,92,22,0,6,132,54,17,4,15,1.0,1.0,96.0,2.0,1.0,4.0,0.27899999999999997,0.309,0.4,0.7090000000000001,0.309,74.1,-0.3,2018,LF,1989-01-11
1460,김재현,-0.31,56,82,72,8,13,2,0,0,15,8,0,0,7,1.0,0.0,14.0,1.0,2.0,0.0,0.18100000000000002,0.263,0.20800000000000002,0.47100000000000003,0.231,14.9,-0.31,2016,C,1993-03-18
1461,김인태,-0.31,31,44,43,5,8,1,0,2,15,4,0,0,1,0.0,0.0,11.0,0.0,0.0,0.0,0.18600000000000003,0.205,0.349,0.5529999999999999,0.237,33.2,-0.31,2017,RF,1994-07-03
1462,이우민,-0.31,52,98,83,19,16,5,0,1,24,8,2,2,7,4.0,0.0,16.0,3.0,4.0,0.0,0.193,0.287,0.289,0.5760000000000001,0.266,38.7,-0.31,2016,CF,1982-05-04
1463,손용석,-0.31,51,99,90,8,22,5,0,0,27,9,0,0,1,4.0,0.0,18.0,7.0,2.0,2.0,0.244,0.278,0.3,0.578,0.265,39.6,-0.31,2016,3B,1987-04-13
1464,김용의,-0.31,103,208,183,31,44,7,1,0,53,22,9,7,19,2.0,0.0,46.0,2.0,3.0,1.0,0.24,0.317,0.29,0.607,0.28800000000000003,55.0,-0.31,2014,2B,1985-08-20
1465,윤진호,-0.31,102,61,53,13,11,3,0,0,14,4,0,1,2,2.0,0.0,14.0,2.0,4.0,0.0,0.20800000000000002,0.263,0.264,0.527,0.23,22.0,-0.31,2018,2B,1986-06-23
1466,김재호,-0.31,57,122,109,6,20,5,1,0,27,9,1,1,7,2.0,0.0,15.0,4.0,2.0,2.0,0.183,0.242,0.248,0.489,0.23199999999999998,29.0,-0.31,2011,SS,1985-03-21
1467,김성훈,-0.32,65,88,77,14,14,1,1,1,20,5,4,3,7,0.0,0.0,11.0,0.0,4.0,0.0,0.182,0.25,0.26,0.51,0.233,31.0,-0.32,2019,2B,1993-10-27
1468,김재현,-0.32,116,234,202,22,46,7,0,3,62,18,0,0,12,8.0,0.0,58.0,2.0,9.0,3.0,0.228,0.293,0.307,0.6,0.265,45.5,-0.32,2018,C,1993-03-18
1469,오선진,-0.32,56,148,133,14,30,4,0,1,37,9,3,0,7,5.0,0.0,33.0,2.0,3.0,0.0,0.226,0.29,0.278,0.568,0.261,42.0,-0.32,2018,3B,1989-07-07
1470,장민석,-0.32,45,75,70,16,14,4,1,0,20,8,5,1,3,1.0,0.0,16.0,0.0,1.0,0.0,0.2,0.243,0.28600000000000003,0.529,0.24100000000000002,24.3,-0.32,2014,RF,1982-05-09
1471,임훈,-0.32,54,88,83,10,19,3,0,2,28,7,0,0,3,0.0,0.0,15.0,3.0,2.0,0.0,0.22899999999999998,0.256,0.337,0.593,0.256,41.5,-0.32,2018,LF,1985-07-17
1472,이진석,-0.32,41,45,43,6,8,1,1,0,11,2,0,0,2,0.0,0.0,19.0,1.0,0.0,0.0,0.18600000000000003,0.222,0.256,0.478,0.222,13.3,-0.32,2016,CF,1995-05-20
1473,문상철,-0.33,48,87,80,9,16,7,0,1,26,7,1,0,4,2.0,0.0,26.0,2.0,0.0,1.0,0.2,0.253,0.325,0.578,0.263,36.5,-0.33,2016,3B,1991-04-06
1474,이성우,-0.33,55,89,76,9,16,1,0,0,17,6,0,0,5,3.0,0.0,10.0,3.0,4.0,1.0,0.21100000000000002,0.282,0.22399999999999998,0.506,0.24100000000000002,22.7,-0.33,2016,C,1981-09-01
1475,정상호,-0.33,77,159,132,12,24,5,0,1,32,10,0,1,17,4.0,0.0,39.0,2.0,4.0,2.0,0.182,0.29,0.242,0.5329999999999999,0.258,35.1,-0.33,2016,C,1982-12-24
1476,김태군,-0.33,100,175,149,7,30,2,0,0,32,14,0,0,8,5.0,0.0,24.0,6.0,13.0,0.0,0.201,0.265,0.215,0.48,0.223,28.6,-0.33,2012,C,1989-12-30
1477,이성우,-0.33,54,74,64,2,10,3,0,0,13,6,0,0,4,3.0,0.0,11.0,2.0,3.0,0.0,0.156,0.239,0.203,0.44299999999999995,0.212,18.9,-0.33,2019,C,1981-09-01
1478,한상훈,-0.33,35,75,61,7,14,4,0,0,18,8,0,3,8,1.0,0.0,18.0,1.0,5.0,0.0,0.23,0.32899999999999996,0.295,0.624,0.281,51.8,-0.33,2015,3B,1980-06-03
1479,정병곤,-0.33,54,71,61,12,13,1,0,0,14,5,0,0,3,1.0,0.0,15.0,2.0,5.0,1.0,0.213,0.258,0.23,0.48700000000000004,0.222,17.9,-0.33,2013,2B,1988-03-23
1480,정진호,-0.33,47,37,35,7,4,1,0,0,5,3,4,0,2,0.0,0.0,6.0,1.0,0.0,0.0,0.114,0.162,0.14300000000000002,0.305,0.153,-25.5,-0.33,2011,LF,1988-10-02
1481,김주형,-0.34,45,88,83,2,19,3,0,2,28,3,0,0,3,2.0,0.0,22.0,3.0,0.0,0.0,0.22899999999999998,0.273,0.337,0.61,0.278,51.1,-0.34,2015,1B,1985-12-15
1482,조재호,-0.34,46,36,33,6,4,0,0,0,4,4,0,0,2,1.0,0.0,9.0,0.0,0.0,0.0,0.121,0.19399999999999998,0.121,0.316,0.16699999999999998,-17.8,-0.34,2010,DH,1980-01-10
1483,이상훈,-0.34,34,71,60,6,10,0,0,0,10,2,5,1,7,2.0,0.0,11.0,1.0,2.0,0.0,0.16699999999999998,0.275,0.16699999999999998,0.442,0.22699999999999998,23.7,-0.34,2010,RF,1987-05-04
1484,용덕한,-0.34,60,52,47,3,7,2,0,0,9,2,0,0,0,2.0,0.0,8.0,1.0,3.0,0.0,0.149,0.184,0.191,0.375,0.172,-12.2,-0.34,2011,C,1981-04-09
1485,신본기,-0.34,50,67,57,9,6,0,0,0,6,3,1,1,9,1.0,0.0,17.0,3.0,0.0,0.0,0.105,0.239,0.105,0.344,0.193,8.3,-0.34,2012,SS,1989-03-21
1486,오선진,-0.34,68,120,107,15,22,3,0,0,25,7,3,3,5,4.0,0.0,21.0,3.0,3.0,1.0,0.20600000000000002,0.265,0.23399999999999999,0.499,0.24,35.8,-0.34,2011,2B,1989-07-07
