,선수,WAR,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+,연도,포지션,생일,연봉,나이
1244,조동찬,0.79,90,282,247,32,68,11,1,10,111,36,0,1,26,3.0,0.0,64.0,7.0,3.0,3.0,0.275,0.348,0.449,0.797,0.354,95.6,0.79,2016,3B,1983-07-27,40000,34
1245,조동찬,1.15,74,261,221,36,53,15,0,7,89,25,7,2,25,4.0,0.0,54.0,4.0,10.0,1.0,0.24,0.327,0.403,0.7290000000000001,0.328,90.1,1.15,2013,2B,1983-07-27,22000,31
1246,조동찬,1.41,122,393,353,35,102,23,0,10,155,46,3,0,22,10.0,0.0,72.0,8.0,4.0,4.0,0.289,0.345,0.439,0.784,0.345,98.2,1.41,2017,2B,1983-07-27,40000,35
1247,조동화,0.19,119,304,245,38,64,6,1,2,78,15,18,3,30,5.0,0.0,50.0,2.0,22.0,2.0,0.261,0.35100000000000003,0.318,0.669,0.297,68.3,0.19,2015,CF,1981-03-22,30000,35
1248,조동화,-0.04,114,345,296,42,70,9,2,0,83,16,10,6,27,1.0,0.0,51.0,1.0,21.0,0.0,,,,,,,-0.04,2011,CF,1981-03-22,11000,31
1249,조동화,0.28,115,300,250,38,61,7,1,3,79,27,15,2,27,7.0,0.0,56.0,1.0,14.0,2.0,0.244,0.332,0.316,0.648,0.297,69.5,0.28,2010,LF,1981-03-22,11000,30
1250,조동화,0.83,105,405,332,52,85,11,3,0,102,19,24,9,46,8.0,1.0,76.0,3.0,16.0,3.0,0.256,0.35700000000000004,0.307,0.665,0.314,80.8,0.83,2013,RF,1981-03-22,12000,33
1251,조동화,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4.0,0.0,17.0,2.0,8.0,2.0,0.238,0.32299999999999995,0.273,0.596,0.279,48.9,-0.27,2016,RF,1981-03-22,30000,36
1252,조동화,0.15,125,522,443,74,116,12,5,2,144,52,37,7,43,4.0,1.0,72.0,8.0,28.0,4.0,0.262,0.33,0.325,0.655,0.292,59.2,0.15,2014,RF,1981-03-22,30000,34
1253,조성우,-0.15,54,111,98,17,20,0,0,4,32,11,6,1,10,0.0,0.0,23.0,0.0,2.0,1.0,,,,,,,-0.15,2013,1B,1988-02-08,3500,26
1254,조성환,1.0,117,459,407,45,99,19,0,6,136,36,9,6,37,3.0,1.0,87.0,11.0,10.0,2.0,0.243,0.31,0.334,0.644,0.299,75.7,1.0,2011,2B,1976-12-23,20000,36
1255,조성환,1.66,103,390,345,40,96,14,0,3,119,33,5,2,28,1.0,0.0,58.0,7.0,14.0,2.0,0.278,0.332,0.345,0.677,0.312,91.7,1.66,2012,2B,1976-12-23,20000,37
1256,조성환,0.18,74,194,167,15,40,6,0,1,49,12,3,1,17,2.0,0.0,23.0,0.0,5.0,3.0,0.24,0.312,0.293,0.606,0.287,62.9,0.18,2013,2B,1976-12-23,20000,38
1257,조성환,4.33,111,458,414,83,139,31,0,8,194,52,8,2,35,4.0,1.0,58.0,8.0,2.0,3.0,0.336,0.39,0.469,0.8590000000000001,0.391,132.2,4.33,2010,2B,1976-12-23,18000,35
1258,조수행,0.12,119,198,183,35,51,6,4,1,68,17,9,0,9,0.0,0.0,33.0,4.0,5.0,1.0,0.279,0.311,0.3720000000000001,0.6829999999999999,0.297,65.4,0.12,2018,CF,1993-08-30,3600,26
1259,조수행,-0.02,80,52,47,17,13,2,0,0,15,2,3,2,4,1.0,0.0,12.0,0.0,0.0,0.0,,,,,,,-0.02,2017,RF,1993-08-30,3600,25
1260,조수행,-0.25,66,29,29,16,8,0,0,0,8,3,2,3,0,0.0,0.0,6.0,0.0,0.0,0.0,0.276,0.276,0.276,0.552,0.26,33.5,-0.25,2016,LF,1993-08-30,3600,24
1261,조영훈,0.7,98,280,245,33,60,11,0,6,89,34,7,2,27,5.0,0.0,76.0,1.0,0.0,3.0,0.245,0.329,0.363,0.6920000000000001,0.328,94.8,0.7,2011,1B,1982-11-12,5500,30
1262,조영훈,1.18,109,207,179,29,60,14,0,5,89,35,3,3,21,3.0,1.0,43.0,2.0,1.0,3.0,0.335,0.408,0.4970000000000001,0.905,0.404,131.7,1.18,2016,1B,1982-11-12,11000,35
1263,조영훈,0.21,92,124,111,15,29,4,0,6,51,22,1,1,10,1.0,0.0,26.0,1.0,1.0,1.0,0.261,0.325,0.459,0.785,0.342,88.9,0.21,2014,1B,1982-11-12,11000,33
1264,조영훈,0.92,103,146,124,20,35,8,0,8,67,35,3,0,19,0.0,0.0,36.0,1.0,1.0,2.0,0.282,0.3720000000000001,0.54,0.913,0.392,129.5,0.92,2015,1B,1982-11-12,11000,34
1265,조영훈,1.45,120,426,380,38,107,26,3,6,157,39,4,5,39,2.0,1.0,56.0,6.0,3.0,2.0,0.282,0.35,0.413,0.763,0.354,107.9,1.45,2013,1B,1982-11-12,10500,32
1266,조영훈,0.65,67,159,138,22,38,6,1,6,64,17,6,2,15,1.0,2.0,36.0,1.0,3.0,2.0,0.275,0.34600000000000003,0.464,0.81,0.35200000000000004,106.6,0.65,2010,1B,1982-11-12,5500,29
1267,조영훈,-0.39,89,262,230,30,46,7,1,6,73,36,1,2,23,1.0,0.0,64.0,1.0,5.0,3.0,0.2,0.272,0.317,0.59,0.275,65.2,-0.39,2012,1B,1982-11-12,7500,31
1268,조용호,0.53,87,211,188,15,55,6,3,0,67,19,3,4,21,0.0,0.0,28.0,0.0,2.0,0.0,0.293,0.364,0.35600000000000004,0.72,0.339,103.2,0.53,2019,RF,1989-09-09,7000,31
1269,조용호,0.4,68,225,191,34,52,7,1,0,61,10,11,2,25,3.0,0.0,39.0,4.0,6.0,0.0,0.272,0.365,0.319,0.685,0.318,81.7,0.4,2017,CF,1989-09-09,6200,29
1270,조인성,0.05,106,310,276,33,64,11,0,11,108,44,0,0,16,6.0,0.0,89.0,5.0,11.0,1.0,0.232,0.28800000000000003,0.391,0.679,0.293,,0.05,2015,C,1975-05-25,40000,41
1271,조인성,3.72,117,441,390,46,104,14,2,15,167,59,2,1,44,3.0,3.0,70.0,10.0,2.0,1.0,0.267,0.345,0.428,0.773,0.354,113.1,3.72,2011,C,1975-05-25,40000,37
1272,조인성,2.24,104,307,284,32,77,13,0,9,117,40,0,1,16,2.0,1.0,60.0,5.0,3.0,2.0,0.271,0.313,0.412,0.725,0.333,106.4,2.24,2012,C,1975-05-25,40000,38
1273,조인성,0.28,75,185,164,16,37,7,0,7,65,34,0,0,14,2.0,0.0,40.0,5.0,2.0,3.0,0.226,0.29,0.396,0.6859999999999999,0.3,59.6,0.28,2014,C,1975-05-25,40000,40
1274,조인성,5.96,133,511,457,69,145,24,1,28,255,107,2,0,41,3.0,8.0,83.0,19.0,5.0,5.0,0.317,0.374,0.5579999999999999,0.932,0.401,140.0,5.96,2010,C,1975-05-25,50000,36
1275,조인성,0.18,88,223,207,16,44,10,0,7,75,29,0,1,7,2.0,0.0,65.0,4.0,5.0,1.0,0.213,0.244,0.362,0.607,0.27,51.5,0.18,2013,C,1975-05-25,40000,39
1276,조재호,-0.34,46,36,33,6,4,0,0,0,4,4,0,0,2,1.0,0.0,9.0,0.0,0.0,0.0,0.121,0.194,0.121,0.316,0.16699999999999998,-17.8,-0.34,2010,DH,1980-01-10,3500,31
1277,조정원,-0.06,43,57,47,5,9,0,0,0,9,2,4,1,8,0.0,0.0,14.0,1.0,2.0,0.0,,,,,,,-0.06,2013,2B,1990-08-10,2700,24
1278,조중근,0.87,36,117,98,14,32,5,2,3,50,16,2,1,12,1.0,0.0,22.0,2.0,6.0,0.0,0.327,0.405,0.51,0.916,0.4,144.2,0.87,2011,DH,1982-12-20,4300,30
1279,조홍석,0.23,30,79,64,5,16,6,1,0,24,4,2,3,8,4.0,0.0,24.0,0.0,3.0,0.0,0.25,0.368,0.375,0.743,0.344,101.3,0.23,2013,LF,1990-02-23,2800,24
1280,조홍석,-0.29,39,71,62,14,14,1,0,0,15,1,0,2,6,2.0,0.0,13.0,2.0,1.0,0.0,0.226,0.314,0.242,0.556,0.268,46.8,-0.29,2018,CF,1990-02-23,2800,29
1281,주효상,-0.29,80,126,110,9,24,3,0,1,30,12,1,2,10,2.0,0.0,36.0,2.0,4.0,0.0,0.218,0.295,0.273,0.568,0.26,41.6,-0.29,2018,C,1997-11-11,3500,22
1282,지석훈,0.98,137,466,415,53,111,15,0,11,159,46,4,1,23,16.0,0.0,85.0,9.0,9.0,3.0,0.267,0.328,0.383,0.711,0.319,81.0,0.98,2015,3B,1984-03-17,14000,32
1283,지석훈,0.37,121,304,268,29,64,16,0,6,98,24,1,0,22,10.0,0.0,67.0,8.0,2.0,2.0,0.239,0.318,0.366,0.684,0.309,74.8,0.37,2017,SS,1984-03-17,15000,34
1284,지석훈,-0.07,76,169,149,15,34,9,0,2,49,15,0,1,10,6.0,1.0,37.0,6.0,2.0,2.0,0.228,0.299,0.329,0.628,0.29,69.9,-0.07,2019,3B,1984-03-17,12500,36
1285,지석훈,0.53,105,357,309,25,68,21,2,3,102,35,2,1,31,7.0,0.0,82.0,7.0,6.0,4.0,0.22,0.302,0.33,0.632,0.29600000000000004,68.6,0.53,2013,2B,1984-03-17,6000,30
1286,지석훈,0.2,52,125,109,9,24,6,1,2,38,8,1,3,12,1.0,0.0,29.0,5.0,2.0,1.0,0.22,0.301,0.349,0.649,0.301,76.7,0.2,2011,2B,1984-03-17,3000,28
1287,지석훈,-0.1,61,121,104,11,18,4,1,1,27,11,1,1,10,4.0,1.0,24.0,3.0,3.0,0.0,0.173,0.271,0.26,0.531,0.252,49.3,-0.1,2012,3B,1984-03-17,3000,29
1288,지석훈,1.21,114,238,212,26,58,14,4,6,98,34,1,1,16,6.0,0.0,46.0,8.0,3.0,1.0,0.274,0.34,0.462,0.8029999999999999,0.35200000000000004,96.1,1.21,2014,SS,1984-03-17,14000,31
1289,지성준,0.61,99,224,207,22,57,7,0,7,85,29,1,0,12,2.0,0.0,55.0,6.0,2.0,1.0,0.275,0.32,0.411,0.73,0.319,78.7,0.61,2018,C,1994-04-10,2800,25
1290,지성준,0.33,58,109,104,7,26,6,0,2,38,11,0,0,5,0.0,0.0,21.0,3.0,0.0,0.0,0.25,0.284,0.365,0.65,0.3,79.7,0.33,2019,C,1994-04-10,5700,26
1291,진갑용,0.29,39,73,68,8,22,2,0,3,33,10,0,0,4,0.0,0.0,9.0,3.0,0.0,1.0,0.324,0.35600000000000004,0.485,0.8420000000000001,0.3720000000000001,114.7,0.29,2015,C,1974-05-08,25000,42
1292,진갑용,2.57,112,331,286,26,78,7,0,10,115,42,1,0,35,3.0,2.0,53.0,10.0,6.0,1.0,0.273,0.35700000000000004,0.402,0.759,0.349,109.2,2.57,2011,C,1974-05-08,40000,38
1293,진갑용,1.34,101,204,181,22,49,9,0,6,76,36,0,0,12,5.0,0.0,28.0,5.0,4.0,2.0,0.271,0.33,0.42,0.75,0.341,99.3,1.34,2013,C,1974-05-08,25000,40
1294,진갑용,3.1,114,349,313,27,96,15,1,6,131,57,0,0,17,7.0,1.0,46.0,6.0,10.0,2.0,0.307,0.354,0.419,0.773,0.35200000000000004,119.5,3.1,2012,C,1974-05-08,40000,39
1295,진갑용,2.26,100,320,259,36,68,8,0,10,106,28,0,0,45,2.0,2.0,57.0,7.0,13.0,1.0,0.263,0.375,0.409,0.784,0.348,103.8,2.26,2010,C,1974-05-08,35000,37
1296,차일목,-0.54,94,224,185,17,35,6,0,2,47,18,0,2,24,2.0,0.0,28.0,7.0,11.0,2.0,0.189,0.28600000000000003,0.254,0.54,0.251,29.6,-0.54,2014,C,1981-01-26,8000,34
1297,차일목,2.01,111,373,304,31,73,8,0,7,102,37,3,3,49,5.0,0.0,52.0,12.0,13.0,2.0,0.24,0.353,0.336,0.688,0.322,91.1,2.01,2011,C,1981-01-26,12000,31
1298,차일목,0.06,52,112,92,7,19,3,0,1,25,7,1,1,13,3.0,0.0,21.0,5.0,4.0,0.0,0.207,0.324,0.272,0.596,0.28,53.6,0.06,2017,C,1981-01-26,15000,37
1299,차일목,1.22,98,259,215,23,55,9,1,0,66,25,0,2,33,3.0,0.0,37.0,5.0,4.0,4.0,0.256,0.35700000000000004,0.307,0.664,0.321,85.8,1.22,2013,C,1981-01-26,8000,33
1300,차일목,2.16,91,250,198,30,51,11,0,7,83,35,1,1,39,6.0,1.0,53.0,8.0,4.0,3.0,0.258,0.39,0.419,0.809,0.369,117.9,2.16,2010,C,1981-01-26,8500,30
1301,차일목,1.12,88,251,207,25,53,5,0,0,58,15,2,2,29,3.0,0.0,34.0,12.0,10.0,2.0,0.256,0.353,0.28,0.633,0.302,84.0,1.12,2012,C,1981-01-26,10000,32
1302,차화준,0.2,58,121,106,18,24,6,0,1,33,7,4,2,12,1.0,0.0,29.0,2.0,0.0,2.0,0.226,0.306,0.311,0.617,0.297,68.9,0.2,2013,2B,1986-03-20,2800,28
1303,채상병,-0.06,63,124,109,11,21,1,1,3,33,9,1,1,7,1.0,0.0,20.0,4.0,5.0,2.0,,,,,,,-0.06,2011,C,1979-12-18,7500,33
1304,채은성,4.73,139,578,529,78,175,36,2,25,290,119,3,1,35,9.0,1.0,97.0,12.0,0.0,5.0,0.331,0.379,0.5479999999999999,0.927,0.396,137.5,4.73,2018,RF,1990-02-06,11000,29
1305,채은성,0.6,62,197,159,18,44,11,1,1,60,15,5,3,21,10.0,0.0,36.0,3.0,2.0,5.0,0.277,0.385,0.377,0.762,0.354,100.5,0.6,2014,RF,1990-02-06,5500,25
1306,채은성,2.01,128,451,403,64,126,20,3,9,179,81,7,3,31,7.0,0.0,75.0,9.0,2.0,8.0,0.313,0.365,0.444,0.809,0.365,105.6,2.01,2016,RF,1990-02-06,16000,27
1307,채은성,0.38,90,198,173,25,43,11,2,4,70,20,3,3,14,5.0,1.0,39.0,4.0,3.0,3.0,0.249,0.318,0.405,0.723,0.317,83.5,0.38,2015,RF,1990-02-06,5500,26
1308,채은성,3.16,128,513,469,59,148,18,1,12,204,72,2,2,24,12.0,1.0,66.0,9.0,0.0,8.0,0.316,0.359,0.435,0.794,0.364,124.5,3.16,2019,RF,1990-02-06,32000,30
1309,채태인,1.93,109,384,342,46,110,23,1,12,171,62,0,1,34,5.0,2.0,94.0,9.0,0.0,3.0,0.322,0.388,0.5,0.888,0.39,128.5,1.93,2017,1B,1982-10-11,20000,36
1310,채태인,1.99,104,373,333,35,116,19,0,8,159,49,0,2,33,3.0,3.0,92.0,10.0,0.0,4.0,0.348,0.408,0.477,0.885,0.397,131.9,1.99,2015,1B,1982-10-11,30000,34
1311,채태인,0.9,130,420,376,44,110,18,0,15,173,75,0,0,34,5.0,3.0,107.0,10.0,1.0,4.0,0.293,0.35600000000000004,0.46,0.816,0.353,101.8,0.9,2018,1B,1982-10-11,20000,37
1312,채태인,0.25,59,182,167,11,42,11,0,5,68,29,0,0,11,2.0,1.0,45.0,5.0,0.0,2.0,0.252,0.302,0.407,0.7090000000000001,0.321,91.5,0.25,2019,1B,1982-10-11,10000,38
1313,채태인,0.56,53,218,182,25,40,7,1,5,64,28,1,0,33,1.0,0.0,59.0,1.0,0.0,2.0,0.22,0.339,0.35200000000000004,0.691,0.331,96.7,0.56,2011,1B,1982-10-11,11000,30
1314,채태인,0.04,54,159,135,15,28,7,0,1,38,9,1,1,21,2.0,0.0,35.0,2.0,0.0,1.0,0.207,0.321,0.281,0.602,0.298,,0.04,2012,1B,1982-10-11,5000,31
1315,채태인,1.43,102,396,356,48,104,13,0,14,159,54,0,3,33,2.0,3.0,94.0,6.0,2.0,3.0,0.292,0.353,0.447,0.799,0.359,111.1,1.43,2010,1B,1982-10-11,13000,29
1316,채태인,4.34,94,342,299,52,114,15,0,11,162,53,4,0,38,5.0,1.0,70.0,9.0,0.0,0.0,0.381,0.459,0.542,1.001,0.463,183.0,4.34,2013,1B,1982-10-11,21000,32
1317,채태인,-0.14,124,417,370,29,106,14,3,7,147,72,0,1,36,2.0,1.0,92.0,13.0,0.0,9.0,,,,,,,-0.14,2016,1B,1982-10-11,30000,35
1318,채태인,2.29,124,541,492,69,156,38,1,14,238,99,1,0,41,2.0,1.0,91.0,8.0,0.0,6.0,0.317,0.368,0.484,0.852,0.378,109.7,2.29,2014,1B,1982-10-11,21000,33
1319,초이스,1.19,96,397,349,55,90,19,0,17,160,61,2,1,33,10.0,2.0,79.0,4.0,0.0,5.0,0.258,0.335,0.458,0.794,0.341,97.2,1.19,2018,RF,1989-11-10,"900,000",30
1320,초이스,2.1,46,201,176,37,54,8,1,17,115,42,0,0,17,7.0,0.0,49.0,5.0,0.0,1.0,0.307,0.388,0.653,1.042,0.436,163.8,2.1,2017,RF,1989-11-10,"900,000",29
1321,최경철,0.01,81,144,130,9,29,3,1,0,34,7,1,1,6,,,,,,,,,,,,,,2012,C,1980-08-15,3300,33
1322,최경철,-0.28,117,334,290,36,62,11,0,4,85,39,4,2,22,5.0,0.0,67.0,7.0,16.0,1.0,0.214,0.28,0.293,0.573,0.257,37.5,-0.28,2014,C,1980-08-15,9000,35
1323,최경철,-0.23,109,215,183,23,38,7,1,3,56,19,3,1,14,8.0,0.0,55.0,1.0,9.0,1.0,0.208,0.29100000000000004,0.306,0.597,0.269,49.6,-0.23,2015,C,1980-08-15,9000,36
1324,최경철,0.1,38,65,53,6,13,2,1,0,17,5,0,1,4,2.0,0.0,17.0,0.0,5.0,1.0,0.245,0.317,0.321,0.637,0.282,58.7,0.1,2013,C,1980-08-15,5000,34
1325,최동수,0.32,80,199,181,16,55,8,0,2,69,30,0,1,11,2.0,0.0,21.0,6.0,2.0,3.0,0.304,0.345,0.381,0.726,0.338,102.1,0.32,2011,DH,1971-09-11,15000,41
1326,최동수,0.46,94,287,252,20,70,8,0,1,81,37,0,1,26,3.0,3.0,29.0,6.0,1.0,5.0,0.278,0.34600000000000003,0.321,0.6679999999999999,0.317,95.0,0.46,2012,1B,1971-09-11,15000,42
1327,최동수,-0.53,56,121,108,13,22,2,0,3,33,13,0,1,8,2.0,1.0,14.0,4.0,0.0,3.0,0.204,0.265,0.306,0.57,0.261,45.4,-0.53,2010,1B,1971-09-11,15000,40
1328,최선호,-0.4,60,27,26,11,3,1,0,0,4,3,1,2,1,0.0,0.0,11.0,0.0,0.0,0.0,0.115,0.14800000000000002,0.154,0.302,0.145,-39.7,-0.4,2016,CF,1991-12-12,3500,26
1329,최선호,-0.46,33,44,42,8,7,1,0,0,8,1,2,0,0,0.0,0.0,13.0,0.0,2.0,0.0,0.16699999999999998,0.16699999999999998,0.19,0.35700000000000004,0.156,-27.9,-0.46,2015,RF,1991-12-12,3500,25
1330,최승준,0.8,76,231,199,31,53,5,0,19,115,42,0,0,28,3.0,1.0,66.0,5.0,0.0,1.0,0.266,0.364,0.578,0.942,0.401,124.5,0.8,2016,1B,1988-01-11,6200,29
1331,최승준,-0.08,31,98,90,11,21,4,0,6,43,16,0,0,7,1.0,0.0,34.0,3.0,0.0,0.0,0.233,0.29600000000000004,0.478,0.774,0.332,86.6,-0.08,2017,1B,1988-01-11,5600,30
1332,최승환,0.05,42,49,44,5,11,2,0,0,13,5,0,0,3,0.0,0.0,8.0,1.0,1.0,1.0,0.25,0.292,0.295,0.5870000000000001,0.271,,0.05,2010,C,1978-02-25,5100,33
1333,최영진,0.19,61,140,126,13,37,7,0,4,56,18,2,4,10,0.0,0.0,30.0,6.0,2.0,2.0,0.294,0.341,0.444,0.785,0.338,92.3,0.19,2018,1B,1988-05-10,3300,31
1334,최영진,0.23,96,275,251,29,63,15,1,5,95,20,4,1,14,2.0,2.0,47.0,4.0,8.0,0.0,0.251,0.29600000000000004,0.378,0.674,0.299,74.9,0.23,2019,3B,1988-05-10,8000,32
1335,최영진,-0.17,43,87,79,9,19,4,0,0,23,7,0,0,3,2.0,0.0,11.0,1.0,2.0,1.0,0.241,0.282,0.29100000000000004,0.574,0.269,61.1,-0.17,2012,1B,1988-05-10,3300,25
1336,최원준,0.56,72,174,156,27,48,15,0,3,72,27,3,2,10,2.0,0.0,20.0,2.0,3.0,3.0,0.308,0.35100000000000003,0.462,0.812,0.35200000000000004,102.8,0.56,2017,3B,1997-03-23,7500,21
1337,최원준,0.28,101,331,302,46,82,14,1,4,110,32,10,4,20,4.0,0.0,58.0,4.0,4.0,1.0,0.272,0.324,0.364,0.688,0.308,73.7,0.28,2018,SS,1997-03-23,7500,22
1338,최윤석,1.07,82,209,156,21,38,4,1,1,47,9,4,4,32,7.0,0.0,38.0,2.0,14.0,0.0,0.244,0.395,0.301,0.696,0.327,94.1,1.07,2011,SS,1987-03-28,5000,25
1339,최윤석,0.76,109,213,170,17,39,1,0,1,43,15,6,5,33,2.0,0.0,36.0,4.0,7.0,1.0,0.229,0.359,0.253,0.612,0.301,83.6,0.76,2012,SS,1987-03-28,6000,26
1340,최윤석,0.08,45,85,67,10,13,4,0,0,17,4,0,2,13,2.0,0.0,22.0,3.0,3.0,0.0,0.194,0.342,0.254,0.595,0.294,67.6,0.08,2013,SS,1987-03-28,5700,27
1341,최재원,-0.29,52,56,45,4,6,2,0,0,8,3,2,1,10,0.0,0.0,18.0,1.0,1.0,0.0,0.133,0.29100000000000004,0.17800000000000002,0.469,0.247,35.0,-0.29,2013,1B,1990-07-30,2500,24
1342,최재원,0.43,114,102,85,31,21,8,0,2,35,13,14,5,10,6.0,0.0,29.0,1.0,1.0,0.0,0.247,0.366,0.412,0.778,0.355,104.1,0.43,2015,CF,1990-07-30,5000,26
1343,최재훈,0.38,104,309,269,22,69,10,0,1,82,16,0,2,26,8.0,0.0,36.0,10.0,6.0,0.0,0.257,0.34,0.305,0.645,0.302,69.2,0.38,2017,C,1989-08-27,8000,29
1344,최재훈,0.13,69,104,91,9,19,4,0,1,26,8,0,0,4,4.0,0.0,17.0,1.0,4.0,1.0,0.209,0.27,0.28600000000000003,0.556,0.258,53.6,0.13,2012,C,1989-08-27,3500,24
1345,최재훈,-0.06,48,125,112,9,27,3,1,1,35,10,0,2,5,3.0,0.0,22.0,3.0,3.0,2.0,,,,,,,-0.06,2014,C,1989-08-27,6800,26
1346,최재훈,0.76,60,108,89,12,24,5,0,2,35,8,0,0,6,8.0,0.0,19.0,3.0,4.0,1.0,0.27,0.365,0.393,0.759,0.348,104.1,0.76,2013,C,1989-08-27,5000,25
1347,최재훈,3.55,135,451,373,47,108,18,0,3,135,31,3,10,56,14.0,0.0,61.0,9.0,4.0,4.0,0.29,0.398,0.362,0.76,0.362,122.0,3.55,2019,C,1989-08-27,20000,31
1348,최재훈,0.77,128,341,298,36,78,17,0,1,98,27,8,0,20,15.0,0.0,61.0,8.0,6.0,2.0,0.262,0.337,0.329,0.6659999999999999,0.305,71.1,0.77,2018,C,1989-08-27,8000,30
1349,최정,7.11,120,525,434,75,137,18,0,28,239,83,24,8,64,24.0,9.0,109.0,10.0,1.0,2.0,0.316,0.429,0.551,0.98,0.441,167.3,7.11,2013,3B,1987-02-28,70000,27
1350,최정,3.52,115,489,406,95,99,16,1,35,222,74,9,2,58,23.0,2.0,129.0,10.0,0.0,2.0,0.244,0.368,0.547,0.915,0.385,120.3,3.52,2018,3B,1987-02-28,120000,32
1351,최정,6.32,141,606,503,86,147,27,0,29,261,99,3,2,69,26.0,6.0,92.0,4.0,0.0,8.0,0.292,0.399,0.519,0.918,0.411,148.9,6.32,2019,3B,1987-02-28,120000,33
1352,최정,5.82,141,606,500,106,144,24,1,40,290,106,1,2,77,23.0,2.0,126.0,6.0,0.0,6.0,0.28800000000000003,0.403,0.58,0.983,0.425,140.7,5.82,2016,3B,1987-02-28,120000,30
1353,최정,5.76,113,488,403,64,125,25,1,20,212,75,15,5,46,20.0,1.0,72.0,8.0,13.0,6.0,0.31,0.402,0.526,0.928,0.411,152.0,5.76,2011,3B,1987-02-28,28000,25
1354,최정,7.29,130,553,474,85,142,33,1,26,255,84,20,8,49,21.0,7.0,98.0,8.0,3.0,6.0,0.3,0.386,0.5379999999999999,0.923,0.416,164.7,7.29,2012,3B,1987-02-28,52000,26
1355,최정,6.56,130,527,430,89,136,18,1,46,294,113,1,5,70,19.0,10.0,107.0,8.0,0.0,8.0,0.316,0.4270000000000001,0.684,1.111,0.456,167.6,6.56,2017,3B,1987-02-28,120000,31
1356,최정,5.07,123,493,400,84,120,31,1,20,213,80,12,4,49,20.0,0.0,72.0,7.0,16.0,8.0,0.3,0.396,0.5329999999999999,0.929,0.4,138.8,5.07,2010,3B,1987-02-28,22000,24
1357,최정,3.23,81,330,275,43,81,17,0,17,149,58,5,2,46,5.0,2.0,78.0,6.0,1.0,3.0,0.295,0.401,0.542,0.943,0.41,143.2,3.23,2015,3B,1987-02-28,100000,29
1358,최정,3.32,82,361,308,65,94,20,0,14,156,76,7,2,37,12.0,0.0,69.0,9.0,1.0,3.0,0.305,0.397,0.506,0.904,0.401,131.4,3.32,2014,3B,1987-02-28,100000,28
1359,최정민,0.63,88,177,155,29,51,4,1,0,57,11,8,4,8,7.0,0.0,48.0,1.0,6.0,1.0,0.329,0.386,0.368,0.754,0.34700000000000003,94.3,0.63,2016,2B,1989-06-02,5500,28
1360,최정민,-0.07,57,95,83,17,21,2,0,2,29,6,1,3,7,1.0,0.0,20.0,2.0,4.0,0.0,0.253,0.319,0.349,0.6679999999999999,0.29100000000000004,63.0,-0.07,2018,2B,1989-06-02,5500,30
1361,최정용,0.01,48,61,54,10,16,1,1,0,19,2,0,0,3,,,,,,,,,,,,,,2016,2B,1996-10-24,2700,21
1362,최주환,2.53,129,452,399,65,120,16,6,7,169,57,3,2,38,9.0,1.0,58.0,10.0,1.0,5.0,0.301,0.37,0.424,0.794,0.35700000000000004,108.7,2.53,2017,2B,1988-02-28,20000,30
1363,최주환,0.8,82,211,189,38,53,14,0,4,79,31,1,1,14,2.0,0.0,25.0,1.0,4.0,2.0,0.28,0.333,0.418,0.7509999999999999,0.332,89.3,0.8,2014,3B,1988-02-28,11000,27
1364,최주환,0.16,85,182,160,21,45,11,0,2,62,22,0,0,12,4.0,1.0,19.0,2.0,2.0,4.0,0.281,0.339,0.388,0.726,0.328,80.9,0.16,2016,2B,1988-02-28,10000,29
1365,최주환,0.75,87,325,285,27,79,13,0,4,104,47,0,0,28,1.0,0.0,35.0,10.0,0.0,11.0,0.277,0.332,0.365,0.6970000000000001,0.32299999999999995,95.2,0.75,2019,2B,1988-02-28,27000,32
1366,최주환,4.66,138,590,519,87,173,39,6,26,302,108,1,0,51,10.0,1.0,89.0,5.0,0.0,10.0,0.333,0.397,0.5820000000000001,0.979,0.413,148.6,4.66,2018,DH,1988-02-28,20000,31
1367,최주환,0.71,47,100,91,12,27,5,1,2,40,10,1,0,8,0.0,1.0,9.0,3.0,0.0,1.0,0.297,0.35,0.44,0.79,0.361,113.3,0.71,2013,2B,1988-02-28,5800,26
1368,최주환,1.33,81,238,210,29,57,11,2,2,78,22,4,3,18,3.0,0.0,23.0,2.0,6.0,1.0,0.271,0.336,0.371,0.708,0.327,102.3,1.33,2012,2B,1988-02-28,5000,25
1369,최주환,1.25,100,270,238,34,67,16,2,5,102,32,0,3,25,3.0,2.0,34.0,6.0,3.0,1.0,0.282,0.35600000000000004,0.429,0.784,0.349,104.7,1.25,2015,3B,1988-02-28,11000,28
1370,최준석,0.8,125,464,409,43,119,15,0,14,176,82,0,0,49,1.0,0.0,89.0,24.0,0.0,5.0,0.29100000000000004,0.364,0.43,0.795,0.35600000000000004,104.3,0.8,2017,DH,1983-02-15,40000,35
1371,최준석,3.86,127,482,424,63,136,26,1,22,230,82,0,5,50,5.0,5.0,83.0,17.0,1.0,2.0,0.321,0.397,0.542,0.94,0.415,149.4,3.86,2010,1B,1983-02-15,16200,28
